31   -1   19   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.034995   0.003597  2      2.695256  2 0   +0.000000   0.003202  2      2.090737  2 0    0.000000 +1    0 0.475000   -0.005540   5.278833   0.312925   -0.305543   5.288100  1
31   -1   20   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.008141   0.003092  2      7.821558  2 0   +0.000000   0.007103  2      2.841479  2 0    0.000000 +1    1 0.031250   -0.003283   5.280528   0.282885   -0.587345   5.288100  1
31   -1   21   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.004606   0.001690  2      0.699061  2 0   +0.000000   0.002928  2      2.279865  2 0    0.000000 +1    0 0.218750   +0.004168   5.278299   0.321812   +0.284061   5.288100  1
31   -1   22   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.031962   0.005873  2      0.398434  2 0   +0.000000   0.009484  2      2.332995  2 0    0.000000 +1    0 0.412500   +0.002813   5.275652   0.362629   -0.130810   5.288100  1
31   -1   23   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.001592   0.002322  2      1.019862  2 0   +0.000000   0.012874  1      1.000000  0 0    0.000000 -1    0 0.156250   -0.008027   5.278228   0.322975   -0.501354   5.288100  1
31   -1   24   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.001976   0.003531  2      2.509152  2 0   +0.000000   0.007602  2      4.432443  2 0    0.000000 -1    0 0.475000   +0.004487   5.272774   0.402313   -0.060456   5.288100  1
31   -1   25   -1 -511 -1  -1 -1 -1 -1 -1  1010   +0.004474   0.008052  1      1.000000  0 0   +0.000000   0.003562  2      2.469601  2 0    0.000000 +1    0 0.475000   -0.004428   5.284197   0.203143   -0.031050   5.288100  1
31   -1   26   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.093508   0.006224  2      3.687146  2 0   +0.000000   0.006308  2      4.943602  2 0    0.000000 +1    0 0.093750   +0.006206   5.282499   0.243326   +0.020857   5.288100  1
31   -1   27   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.000193   0.003468  2      0.401203  2 0   +0.000000   0.004668  2      1.024029  2 0    0.000000 -1    0 0.156250   -0.005677   5.276901   0.343970   +0.170294   5.288100  1
31   -1   28   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.088655   0.004310  2      2.602444  2 0   +0.000000   0.004593  2      1.052904  2 0    0.000000 -1    1 0.031250   -0.004114   5.280445   0.284437   +0.181537   5.288100  1
31   -1   29   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.007928   0.002457  2      8.242078  2 0   +0.000000   0.003100  2      4.984481  2 0    0.000000 -1    0 0.475000   -0.009388   5.279719   0.297598   -0.174559   5.288100  1
31   -1   30   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.001044   0.005798  2      4.561365  2 0   +0.000000   0.025279  1      1.000000  0 0    0.000000 -1    0 0.412500   -0.003839   5.279194   0.306777   -0.686453   5.288100  1
31   -1   31   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.039679   0.003864  2      0.128012  2 0   +0.000000   0.005143  2      1.586996  2 0    0.000000 -1    0 0.156250   +0.021393   5.279812   0.295958   +0.619790   5.288100  1
31   -1   32   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.007431   0.002815  2      3.302610  2 0   +0.000000   0.015452  2      4.703475  2 0    0.000000 +1    0 0.412500   +0.021618   5.280770   0.278341   +0.916325   5.288100  2
31   -1   33   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.000609   0.004096  2      2.329329  2 0   +0.000000   0.009487  1      1.000000  0 0    0.000000 +1    0 0.218750   +0.004157   5.281850   0.257026   -0.315963   5.288100  1
31   -1   34   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.068717   0.001956  2     13.398208  2 0   +0.000000   0.004343  2      1.141697  2 0    0.000000 +1    0 0.412500   +0.011131   5.280207   0.288811   +0.256168   5.288100  1
31   -1   35   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.000206   0.002724  1      1.000000  0 0   +0.000000   0.006043  2      4.599792  2 0    0.000000 +1    0 0.475000   +0.007533   5.279024   0.309687   -0.109556   5.288100  1
31   -1   36   -1  511 +1  -1 -1 -1 -1 -1  1010   -0.000779   0.004444  2     18.548063  2 0   +0.000000   0.004566  2      2.586270  2 0    0.000000 -1    0 0.475000   -0.000210   5.279121   0.308024   +0.513412   5.288100  1
31   -1   37   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.024493   0.002237  2      0.659042  2 0   +0.000000   0.008591  2      4.774297  2 0    0.000000 -1    0 0.156250   -0.000017   5.280418   0.284928   +0.151347   5.288100  1
 7   -1   38   -1 -511 -1  -1 -1 -1 -1 -1  1010   +0.002755   0.002525  2      0.483882  2 0   +0.000000   0.007279  2      9.661431  2 0    0.000000 +1    1 0.093750   -0.011622   5.281392   0.307053   +0.041813   5.290310  1
31   -1   39   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.051088   0.002252  2      4.719420  2 0   +0.000000   0.005957  2      3.392294  2 0    0.000000 -1    0 0.156250   +0.013171   5.281932   0.255340   -0.118501   5.288100  1
31   -1   40   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.020243   0.002651  2      2.128674  2 0   +0.000000   0.005944  2     15.239328  2 0    0.000000 -1    0 0.475000   -0.001919   5.278130   0.324572   -0.098456   5.288100  1
31   -1   41   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.004232   0.002078  2      0.869627  2 0   +0.000000   0.002809  2      4.348411  2 0    0.000000 -1    0 0.475000   +0.009933   5.276204   0.354499   -0.031469   5.288100  1
31   -1   42   -1  511 +1  -1 -1 -1 -1 -1  1010   -0.017055   0.002098  2      1.474198  2 0   +0.000000   0.006647  2      0.306111  2 0    0.000000 -1    0 0.412500   -0.006090   5.276728   0.346610   +0.797337   5.288100  1
31   -1   43   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.031936   0.003092  2      2.622908  2 0   +0.000000   0.005153  2      0.368148  2 0    0.000000 -1    0 0.156250   -0.005072   5.281149   0.271045   -0.748081   5.288100  1
31   -1   44   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.015038   0.004227  2      2.326004  2 0   +0.000000   0.006215  2      3.259132  2 0    0.000000 +1    0 0.475000   -0.002315   5.274988   0.372159   +0.678850   5.288100  1
31   -1   45   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.009022   0.003207  2     19.729138  2 0   +0.000000   0.011954  1      1.000000  0 0    0.000000 -1    0 0.312500   -0.000692   5.277009   0.342318   -0.507811   5.288100  1
31   -1   46   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.052690   0.003155  2     52.054153  2 0   +0.000000   0.006553  2      1.512853  2 0    0.000000 +1    0 0.156250   -0.002210   5.277251   0.338567   +0.414598   5.288100  1
 7   -1   47   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.015391   0.002687  2      7.505769  2 0   +0.000000   0.006768  2      4.608870  2 0    0.000000 +1    0 0.312500   -0.001956   5.281346   0.307842   +0.645857   5.290310  1
31   -1   48   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.007996   0.002755  2     40.006110  2 0   +0.000000   0.003610  2      3.753642  2 0    0.000000 -1    0 0.093750   -0.010822   5.280912   0.275629   -0.202807   5.288100  1
 7   -1   49   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.015994   0.008260  2      1.049118  2 0   +0.000000   0.007057  2      4.966646  2 0    0.000000 +1    0 0.412500   -0.009861   5.275310   0.398096   +0.333595   5.290310  1
31   -1   50   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.016721   0.005968  1      1.000000  0 0   +0.000000   0.007651  2      2.744594  2 0    0.000000 +1    0 0.412500   -0.004049   5.282552   0.242170   +0.665062   5.288100  1
31   -1   51   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.003068   0.003754  2      1.322640  2 0   +0.000000   0.004463  2      1.013111  2 0    0.000000 -1    0 0.312500   -0.002418   5.280945   0.274992   -0.253549   5.288100  1
 7   -1   52   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.063279   0.002668  2      6.313778  2 0   +0.000000   0.016234  2     11.416597  2 0    0.000000 +1    0 0.475000   +0.002446   5.284684   0.243924   +0.081930   5.290310  1
31   -1   53   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.006875   0.002233  2      8.908607  2 0   +0.000000   0.005969  2      2.012742  2 0    0.000000 +1    0 0.412500   +0.009825   5.279770   0.296705   -0.135869   5.288100  1
31   -1   54   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.013339   0.002094  2      3.047205  2 0   +0.000000   0.003071  2      3.343824  2 0    0.000000 +1    0 0.412500   -0.001313   5.279887   0.294603   -0.720814   5.288100  1
31   -1   55   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.004460   0.003455  2      3.949981  2 0   +0.000000   0.003179  2      5.305762  2 0    0.000000 +1    1 0.031250   -0.001024   5.282695   0.239036   +0.430979   5.288100  1
31   -1   56   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.024191   0.004699  2      1.774324  2 0   +0.000000   0.020016  1      1.000000  0 0    0.000000 +1    0 0.156250   +0.003571   5.279942   0.293619   -0.887904   5.288100  1
31   -1   57   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.006635   0.008670  2      5.843191  2 0   +0.000000   0.003334  2     12.135505  2 0    0.000000 +1    1 0.031250   -0.000079   5.281376   0.266585   -0.149995   5.288100  1
31   -1   58   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.005012   0.003393  2     13.690530  2 0   +0.000000   0.003586  2     14.100607  2 0    0.000000 -1    0 0.218750   +0.014289   5.279937   0.293715   +0.184300   5.288100  1
31   -1   59   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.011894   0.004172  2      0.956244  2 0   +0.000000   0.009027  1      1.000000  0 0    0.000000 -1    0 0.475000   -0.000948   5.281315   0.267792   +0.814545   5.288100  1
31   -1   60   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.003995   0.003248  2      1.505850  2 0   +0.000000   0.003512  2      3.196657  2 0    0.000000 -1    0 0.031250   +0.009040   5.281456   0.265004   +0.145314   5.288100  1
31   -1   61   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.008363   0.003544  2      5.111821  2 0   +0.000000   0.003564  2     16.976656  2 0    0.000000 +1    0 0.218750   +0.011110   5.277927   0.327852   -0.594846   5.288100  1
31   -1   62   -1  511 +1  -1 -1 -1 -1 -1  1010   -0.032108   0.002685  2      2.409827  2 0   +0.000000   0.002715  2     26.333683  2 0    0.000000 -1    0 0.475000   +0.012041   5.273160   0.397228   +0.629206   5.288100  1
31   -1   63   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.018485   0.002638  2      4.547021  2 0   +0.000000   0.003557  2      4.290047  2 0    0.000000 +1    0 0.475000   -0.015250   5.277312   0.337609   +0.957378   5.288100  2
31   -1   64   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.036544   0.005618  2     14.817078  2 0   +0.000000   0.005841  2      2.044529  2 0    0.000000 +1    0 0.475000   +0.002705   5.279135   0.307790   -0.071770   5.288100  1
 7   -1   65   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.060008   0.004023  2      4.779601  2 0   +0.000000   0.005028  2      2.313678  2 0    0.000000 +1    0 0.475000   -0.004581   5.277620   0.366208   -0.655849   5.290310  1
31   -1   66   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.020789   0.003002  2      6.383543  2 0   +0.000000   0.003188  2      2.781154  2 0    0.000000 -1    0 0.412500   -0.011208   5.283051   0.231030   -0.223752   5.288100  1
31   -1   67   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.032274   0.002731  1      1.000000  0 0   +0.000000   0.002437  2      1.278277  2 0    0.000000 -1    1 0.218750   -0.004121   5.279164   0.307290   +0.122181   5.288100  1
31   -1   68   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.004266   0.002590  2      4.720386  2 0   +0.000000   0.006722  2      0.783945  2 0    0.000000 +1    0 0.312500   -0.000642   5.281200   0.270059   +0.594672   5.288100  1
31   -1   69   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.041839   0.005382  2      0.804742  2 0   +0.000000   0.003717  2     25.454437  2 0    0.000000 +1    0 0.312500   +0.007027   5.275145   0.369923   -0.458976   5.288100  1
31   -1   70   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.000292   0.002281  2      3.025844  2 0   +0.000000   0.003889  2      1.643028  2 0    0.000000 -1    1 0.031250   +0.007994   5.281637   0.261359   +0.105671   5.288100  1
31   -1   71   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.020126   0.003300  2      0.145956  2 0   +0.000000   0.009753  2      0.674589  2 0    0.000000 -1    0 0.218750   +0.000602   5.281295   0.268186   +0.597957   5.288100  1
31   -1   72   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.003861   0.005000  2      1.835116  2 0   +0.000000   0.003357  1      1.000000  0 0    0.000000 -1    0 0.312500   +0.007618   5.279155   0.307448   -0.493863   5.288100  1
31   -1   73   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.019247   0.004842  2      0.646884  2 0   +0.000000   0.002645  2      1.471426  2 0    0.000000 +1    0 0.156250   -0.001171   5.276520   0.349763   -0.346548   5.288100  1
31   -1   74   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.030141   0.002897  2      1.699592  2 0   +0.000000   0.003314  2      2.779098  2 0    0.000000 +1    0 0.312500   -0.002399   5.277786   0.330113   +0.742245   5.288100  1
31   -1   75   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.005089   0.002465  2     17.319226  2 0   +0.000000   0.003218  2      9.953966  2 0    0.000000 -1    0 0.475000   +0.002929   5.280175   0.289397   -0.049803   5.288100  1
31   -1   76   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.012563   0.004295  2     14.660745  2 0   +0.000000   0.006380  2     11.034713  2 0    0.000000 -1    0 0.218750   -0.002546   5.280671   0.280200   -0.053541   5.288100  1
31   -1   77   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.075225   0.004909  2     10.527380  2 0   +0.000000   0.004090  2      2.363145  2 0    0.000000 +1    0 0.412500   -0.000560   5.275034   0.371508   -0.188157   5.288100  1
31   -1   78   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.051101   0.004477  2      2.070723  2 0   +0.000000   0.011805  1      1.000000  0 0    0.000000 -1    0 0.475000   +0.001335   5.282507   0.243138   +0.136519   5.288100  1
31   -1   79   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.019132   0.007092  2      0.271261  2 0   +0.000000   0.004766  2      0.671074  2 0    0.000000 +1    1 0.031250   +0.001199   5.280935   0.275183   +0.068437   5.288100  1
31   -1   80   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.003592   0.002891  2      0.593539  2 0   +0.000000   0.005382  2      0.893132  2 0    0.000000 +1    0 0.475000   +0.003547   5.277045   0.341754   -0.202259   5.288100  1
 7   -1   81   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.046676   0.003999  2     37.108698  2 0   +0.000000   0.007996  1      1.000000  0 0    0.000000 -1    0 0.412500   +0.023751   5.283711   0.264154   +0.966501   5.290310  1
31   -1   82   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.000351   0.004468  2      1.127627  2 0   +0.000000   0.002466  2      3.114323  2 0    0.000000 +1    0 0.156250   +0.002480   5.278626   0.316407   -0.535059   5.288100  1
31   -1   83   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.011670   0.003291  2      0.562815  2 0   +0.000000   0.010635  2      5.080854  2 0    0.000000 +1    0 0.093750   -0.023157   5.277989   0.326858   -0.041486   5.288100  1
31   -1   84   -1  511 +1  -1 -1 -1 -1 -1  1010   -0.033248   0.005016  2      1.588630  2 0   +0.000000   0.006000  2      0.484402  2 0    0.000000 -1    0 0.475000   -0.006181   5.283298   0.225315   +0.120609   5.288100  1
 7   -1   85   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.034146   0.004857  2      1.570742  2 0   +0.000000   0.002398  2      5.421989  2 0    0.000000 -1    1 0.031250   +0.002238   5.281413   0.306684   -0.395539   5.290310  1
31   -1   86   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.002630   0.002554  2      2.122141  2 0   +0.000000   0.003016  2      1.331217  2 0    0.000000 -1    0 0.475000   -0.018738   5.281462   0.264870   +0.461992   5.288100  1
31   -1   87   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.026957   0.002305  2      2.017748  2 0   +0.000000   0.003727  2      1.439012  2 0    0.000000 -1    0 0.156250   -0.005258   5.282070   0.252455   +0.751412   5.288100  1
31   -1   88   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.075799   0.002450  2      4.167540  2 0   +0.000000   0.007063  2      1.384399  2 0    0.000000 +1    0 0.312500   +0.003156   5.279804   0.296086   -0.084935   5.288100  1
31   -1   89   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.030844   0.003859  2      2.086942  2 0   +0.000000   0.003936  2     43.073144  2 0    0.000000 -1    0 0.412500   +0.023553   5.282134   0.251127   -0.515676   5.288100  1
31   -1   90   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.010419   0.003486  2     11.911553  2 0   +0.000000   0.005343  2      2.873747  2 0    0.000000 +1    0 0.412500   -0.001550   5.282727   0.238328   +0.566792   5.288100  1
31   -1   91   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.085264   0.003800  2      2.205389  2 0   +0.000000   0.008317  2     25.040983  2 0    0.000000 -1    1 0.312500   +0.011065   5.281602   0.262068   +0.033914   5.288100  1
31   -1   92   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.033933   0.003676  2      1.699014  2 0   +0.000000   0.003296  1      1.000000  0 0    0.000000 +1    1 0.031250   +0.002711   5.280643   0.280729   +0.650135   5.288100  1
31   -1   93   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.036590   0.004147  2      0.892692  2 0   +0.000000   0.004032  2      9.024282  2 0    0.000000 -1    0 0.312500   +0.004433   5.277069   0.341379   -0.033029   5.288100  1
31   -1   94   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.057683   0.002244  2      7.091643  2 0   +0.000000   0.003978  2      1.170163  2 0    0.000000 +1    1 0.031250   -0.014249   5.273784   0.388850   -0.738985   5.288100  1
 7   -1   95   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.008210   0.003771  2      5.683372  2 0   +0.000000   0.004694  2     14.297999  2 0    0.000000 -1    0 0.218750   +0.020430   5.280049   0.329333   +0.026361   5.290310  1
 7   -1   96   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.001776   0.002054  2      8.519842  2 0   +0.000000   0.003800  2      1.196532  2 0    0.000000 +1    0 0.475000   +0.003213   5.282886   0.280177   +0.481833   5.290310  1
31   -1   97   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.027317   0.005011  2      3.274871  2 0   +0.000000   0.010150  2      2.481399  2 0    0.000000 +1    1 0.031250   +0.009138   5.280473   0.283915   +0.094061   5.288100  1
 7   -1   98   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.027221   0.002554  2      8.266390  2 0   +0.000000   0.003723  2      6.162450  2 0    0.000000 -1    0 0.475000   -0.022264   5.274777   0.405103   +0.451732   5.290310  1
31   -1   99   -1  511 +1  -1 -1 -1 -1 -1  1010   +0.059025   0.005597  2     15.777175  2 0   +0.000000   0.003845  2      9.321122  2 0    0.000000 -1    0 0.475000   -0.001428   5.282426   0.244896   +0.333864   5.288100  1
31   -1  100   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.011415   0.003454  2      5.771255  2 0   +0.000000   0.005064  2      3.562131  2 0    0.000000 +1    0 0.475000   -0.000807   5.281710   0.259895   +0.009146   5.288100  1
31   -1  101   -1  511 +1  -1 -1 -1 -1 -1  1010   -0.042997   0.002254  2     90.781272  2 0   +0.000000   0.003431  2      0.400070  2 0    0.000000 -1    0 0.475000   -0.003480   5.280871   0.276414   -0.329093   5.288100  1
31   -1  102   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.035128   0.003471  2     19.887624  2 0   +0.000000   0.016406  1      1.000000  0 0    0.000000 +1    0 0.312500   +0.002548   5.279464   0.302097   +0.336136   5.288100  1
31   -1  103   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.032737   0.002481  2      0.352210  2 0   +0.000000   0.012385  1      1.000000  0 0    0.000000 +1    0 0.156250   +0.006822   5.275793   0.360571   -0.458120   5.288100  1
31   -1  104   -1 -511 -1  -1 -1 -1 -1 -1  1010   +0.016174   0.006139  1      1.000000  0 0   +0.000000   0.006839  2      5.682886  2 0    0.000000 +1    0 0.412500   +0.006185   5.280254   0.287964   +0.473900   5.288100  1
31   -1  105   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.009559   0.003771  1      1.000000  0 0   +0.000000   0.008472  2      3.192856  2 0    0.000000 -1    1 0.031250   +0.007866   5.283334   0.224467   +0.260744   5.288100  1
31   -1  106   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.061503   0.003289  2      2.340239  2 0   +0.000000   0.007712  2      3.139053  2 0    0.000000 -1    0 0.312500   +0.003808   5.283188   0.227865   -0.430066   5.288100  1
31   -1  107   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.004190   0.005451  2      1.465787  2 0   +0.000000   0.006491  2      0.963827  2 0    0.000000 -1    1 0.031250   +0.005758   5.276775   0.345901   -0.943453   5.288100  1
31   -1  108   -1  511 -1  -1 -1 -1 -1 -1  1010   -0.048328   0.002317  2      1.615007  2 0   +0.000000   0.007280  2      2.957637  2 0    0.000000 -1    0 0.031250   -0.006164   5.278849   0.312659   +0.440068   5.288100  1
31   -1  109   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.006381   0.005812  2      2.500340  2 0   +0.000000   0.010054  2      3.819881  2 0    0.000000 -1    1 0.031250   +0.005788   5.280294   0.287227   -0.132241   5.288100  1
31   -1  110   -1 -511 +1  -1 -1 -1 -1 -1  1010   -0.064229   0.002583  2      3.921878  2 0   +0.000000   0.004453  2      2.470181  2 0    0.000000 +1    0 0.093750   +0.008625   5.280904   0.275780   -0.681058   5.288100  1
31   -1  111   -1  511 -1  -1 -1 -1 -1 -1  1010   +0.012414   0.003460  2      0.937566  2 0   +0.000000   0.004541  2      3.617821  2 0    0.000000 -1    0 0.218750   -0.013806   5.275803   0.360426   +0.129409   5.288100  1
 7   -1  112   -1 -511 +1  -1 -1 -1 -1 -1  1010   +0.009954   0.003058  2      0.779527  2 0   +0.000000   0.017989  1      1.000000  0 0    0.000000 +1    1 0.031250   -0.005957   5.276612   0.380448   +0.636925   5.290310  1
31   -1  113   -1 -511 -1  -1 -1 -1 -1 -1  1010   -0.000366   0.001951  2      0.645947  2 0   +0.000000   0.009010  2      3.752538  2 0    0.000000 +1    0 0.475000   -0.003998   5.282226   0.249175   -0.046561   5.288100  1
31   -1  114   -1 -511 -1  -1 -1 -1 -1 -1  1010   +0.015471   0.002850  2      7.637921  2 0   +0.000000   0.006424  2      4.265973  2 0    0.000000 +1    0 0.475000   -0.032955   5.271551   0.418039   +0.980965   5.288100  2
